Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm),State,Year,Month,day,,,
NE1104135614WGMN1,WG,26,"2,4-D",G,47.4,2.5,T,LU,,,,O,999,52,,NE,11,4,13,5614,WG,MN1
NE1104135614WGMN1,WG,964,Desethyl atrazine,R,32.2,10,T,LU,,Q,,O,999,7,,NE,11,4,13,5614,WG,MN1
NE1104135615WGMN1,WG,26,"2,4-D",G,21.8,2.5,T,LU,,,,O,999,52,,NE,11,4,13,5615,WG,MN1
NE1104135615WGMN1,WG,ACD,Imazethapyr,J,2.68,2,T,LU,,Q,,O,999,52,,NE,11,4,13,5615,WG,MN1
NE1104135615WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,116,3,T,LU,,,,O,999,52,,NE,11,4,13,5615,WG,MN1
NE1104135615WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,96.9,9,T,LU,,,,O,999,52,,NE,11,4,13,5615,WG,MN1
NE1104135615WGMN1,WG,305,Atrazine,R,96.9,10,T,LU,,,,O,999,7,,NE,11,4,13,5615,WG,MN1
NE1104135615WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,64.3,10,T,LU,,,,O,999,52,,NE,11,4,13,5615,WG,MN1
NE1104135615WGMN1,WG,AED,Hydroxy atrazine,R,59,2,T,LU,,,,O,999,52,,NE,11,4,13,5615,WG,MN1
NE1104135615WGMN1,WG,ACB,Imazapyr,J,45,2.5,T,LU,,,,O,999,52,,NE,11,4,13,5615,WG,MN1
NE1104135615WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,39.6,3,T,LU,,,,O,999,52,,NE,11,4,13,5615,WG,MN1
NE1104135615WGMN1,WG,283,Metolachlor,A,33.7,15,T,LU,,Q,,O,999,7,,NE,11,4,13,5615,WG,MN1
NE1104135615WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,32.9,12.5,T,LU,,Q,,O,999,52,,NE,11,4,13,5615,WG,MN1
NE1104135616WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,53,10,T,LU,,,,O,999,52,,NE,11,4,13,5616,WG,MN1
NE1104135616WGMN1,WG,964,Desethyl atrazine,R,30.3,10,T,LU,,Q,,O,999,7,,NE,11,4,13,5616,WG,MN1
NE1104135616WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,204,3,T,LU,,,,O,999,52,,NE,11,4,13,5616,WG,MN1
NE1104135616WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,82.5,9,T,LU,,,,O,999,52,,NE,11,4,13,5616,WG,MN1
NE1104135616WGMN1,WG,ACB,Imazapyr,J,77.1,2.5,T,LU,,,,O,999,52,,NE,11,4,13,5616,WG,MN1
NE1104135616WGMN1,WG,305,Atrazine,R,72.4,10,T,LU,,,,O,999,7,,NE,11,4,13,5616,WG,MN1
NE1104135616WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,65.3,12.5,T,LU,,,,O,999,52,,NE,11,4,13,5616,WG,MN1
NE1104135616WGMN1,WG,AED,Hydroxy atrazine,R,64.1,2,T,LU,,,,O,999,52,,NE,11,4,13,5616,WG,MN1
NE1104185619WGMN1,WG,964,Desethyl atrazine,R,32.2,10,T,LU,,Q,,O,999,7,,NE,11,4,18,5619,WG,MN1
NE1104185619WGMN1,WG,283,Metolachlor,A,29.2,15,T,LU,,Q,,O,999,7,,NE,11,4,18,5619,WG,MN1
NE1104185619WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,29.1,12.5,T,LU,,Q,,O,999,52,,NE,11,4,18,5619,WG,MN1
NE1104185619WGMN1,WG,26,"2,4-D",G,20.1,2.5,T,LU,,,,O,999,52,,NE,11,4,18,5619,WG,MN1
NE1104185619WGMN1,WG,784,Desethyl-desisopropyl atrazine,R,16.5,15,T,LU,,Q,,O,999,52,,NE,11,4,18,5619,WG,MN1
NE1104185619WGMN1,WG,ACD,Imazethapyr,J,2.08,2,T,LU,,Q,,O,999,52,,NE,11,4,18,5619,WG,MN1
NE1104185619WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,109,3,T,LU,,,,O,999,52,,NE,11,4,18,5619,WG,MN1
NE1104185619WGMN1,WG,305,Atrazine,R,104,10,T,LU,,,,O,999,7,,NE,11,4,18,5619,WG,MN1
NE1104185619WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,93,9,T,LU,,,,O,999,52,,NE,11,4,18,5619,WG,MN1
NE1104185619WGMN1,WG,AED,Hydroxy atrazine,R,59.8,2,T,LU,,,,O,999,52,,NE,11,4,18,5619,WG,MN1
NE1104185619WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,59.6,10,T,LU,,,,O,999,52,,NE,11,4,18,5619,WG,MN1
NE1104185619WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,33.7,3,T,LU,,,,O,999,52,,NE,11,4,18,5619,WG,MN1
NE1104185620WGMN1,WG,26,"2,4-D",G,18.4,2.5,T,LU,,,,O,999,52,,NE,11,4,18,5620,WG,MN1
NE1104185620WGMN1,WG,784,Desethyl-desisopropyl atrazine,R,17,15,T,LU,,Q,,O,999,52,,NE,11,4,18,5620,WG,MN1
NE1104185620WGMN1,WG,ACD,Imazethapyr,J,2.55,2,T,LU,,Q,,O,999,52,,NE,11,4,18,5620,WG,MN1
NE1104185620WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,111,3,T,LU,,,,O,999,52,,NE,11,4,18,5620,WG,MN1
NE1104185620WGMN1,WG,305,Atrazine,R,108,10,T,LU,,,,O,999,7,,NE,11,4,18,5620,WG,MN1
NE1104185620WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,84,9,T,LU,,,,O,999,52,,NE,11,4,18,5620,WG,MN1
NE1104185620WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,57.6,10,T,LU,,,,O,999,52,,NE,11,4,18,5620,WG,MN1
NE1104185620WGMN1,WG,AED,Hydroxy atrazine,R,56.7,2,T,LU,,,,O,999,52,,NE,11,4,18,5620,WG,MN1
NE1104185620WGMN1,WG,ACB,Imazapyr,J,52.3,2.5,T,LU,,,,O,999,52,,NE,11,4,18,5620,WG,MN1
NE1104185620WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,42.9,12.5,T,LU,,,,O,999,52,,NE,11,4,18,5620,WG,MN1
NE1104185620WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,38.9,3,T,LU,,,,O,999,52,,NE,11,4,18,5620,WG,MN1
NE1104185620WGMN1,WG,964,Desethyl atrazine,R,34.1,10,T,LU,,Q,,O,999,7,,NE,11,4,18,5620,WG,MN1
NE1104185621WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,14.4,3,T,LU,,,,O,999,52,,NE,11,4,18,5621,WG,MN1
NE1104185621WGMN1,WG,ACD,Imazethapyr,J,2.55,2,T,LU,,Q,,O,999,52,,NE,11,4,18,5621,WG,MN1
NE1104185621WGMN1,WG,758,Bentazon,F,0.304,0.3,T,LU,,Q,E,O,999,52,,NE,11,4,18,5621,WG,MN1
NE1104185621WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,92.7,9,T,LU,,,,O,999,52,,NE,11,4,18,5621,WG,MN1
NE1104185621WGMN1,WG,305,Atrazine,R,69.1,10,T,LU,,,,O,999,7,,NE,11,4,18,5621,WG,MN1
NE1104185621WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,66.3,10,T,LU,,,,O,999,52,,NE,11,4,18,5621,WG,MN1
NE1104185621WGMN1,WG,283,Metolachlor,A,60.8,15,T,LU,,Q,,O,999,7,,NE,11,4,18,5621,WG,MN1
NE1104185621WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,58.9,3,T,LU,,,,O,999,52,,NE,11,4,18,5621,WG,MN1
NE1104185621WGMN1,WG,AED,Hydroxy atrazine,R,53.7,2,T,LU,,,,O,999,52,,NE,11,4,18,5621,WG,MN1
NE1104185621WGMN1,WG,26,"2,4-D",G,33.9,2.5,T,LU,,,,O,999,52,,NE,11,4,18,5621,WG,MN1
NE1104185621WGMN1,WG,807,Acetochlor,A,25.1,10,T,LU,,Q,,O,999,7,,NE,11,4,18,5621,WG,MN1
NE1104185623WGMN1,WG,283,Metolachlor,A,25.1,15,T,LU,,Q,,O,999,7,,NE,11,4,18,5623,WG,MN1
NE1104185623WGMN1,WG,784,Desethyl-desisopropyl atrazine,R,19,15,T,LU,,Q,,O,999,52,,NE,11,4,18,5623,WG,MN1
NE1104185623WGMN1,WG,26,"2,4-D",G,12.5,2.5,T,LU,,,,O,999,52,,NE,11,4,18,5623,WG,MN1
NE1104185623WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,147,3,T,LU,,,,O,999,52,,NE,11,4,18,5623,WG,MN1
NE1104185623WGMN1,WG,785,Desisopropyl atrazine,R,93.3,50,T,LU,,Q,,O,999,7,,NE,11,4,18,5623,WG,MN1
NE1104185623WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,87,9,T,LU,,,,O,999,52,,NE,11,4,18,5623,WG,MN1
NE1104185623WGMN1,WG,305,Atrazine,R,85.9,10,T,LU,,,,O,999,7,,NE,11,4,18,5623,WG,MN1
NE1104185623WGMN1,WG,AED,Hydroxy atrazine,R,62,2,T,LU,,,,O,999,52,,NE,11,4,18,5623,WG,MN1
NE1104185623WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,55.6,10,T,LU,,,,O,999,52,,NE,11,4,18,5623,WG,MN1
NE1104185623WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,42.9,12.5,T,LU,,,,O,999,52,,NE,11,4,18,5623,WG,MN1
NE1104185623WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,39.6,3,T,LU,,,,O,999,52,,NE,11,4,18,5623,WG,MN1
NE1104185623WGMN1,WG,ACB,Imazapyr,J,36.6,2.5,T,LU,,,,O,999,52,,NE,11,4,18,5623,WG,MN1
NE1104185624WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,13.2,3,T,LU,,,,O,999,52,,NE,11,4,18,5624,WG,MN1
NE1104185624WGMN1,WG,305,Atrazine,R,120,10,T,LU,,,,O,999,7,,NE,11,4,18,5624,WG,MN1
NE1104185624WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,93.6,9,T,LU,,,,O,999,52,,NE,11,4,18,5624,WG,MN1
NE1104185624WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,63.9,10,T,LU,,,,O,999,52,,NE,11,4,18,5624,WG,MN1
NE1104185624WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,54.7,3,T,LU,,,,O,999,52,,NE,11,4,18,5624,WG,MN1
NE1104185624WGMN1,WG,AED,Hydroxy atrazine,R,51.8,2,T,LU,,,,O,999,52,,NE,11,4,18,5624,WG,MN1
NE1104185624WGMN1,WG,283,Metolachlor,A,38.1,15,T,LU,,Q,,O,999,7,,NE,11,4,18,5624,WG,MN1
NE1104185624WGMN1,WG,26,"2,4-D",G,33.2,2.5,T,LU,,,,O,999,52,,NE,11,4,18,5624,WG,MN1
NE1104185624WGMN1,WG,964,Desethyl atrazine,R,28.7,10,T,LU,,Q,,O,999,7,,NE,11,4,18,5624,WG,MN1
NE1104185625WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,83.1,9,T,LU,,,,O,999,52,,NE,11,4,18,5625,WG,MN1
NE1104185625WGMN1,WG,ACB,Imazapyr,J,77.9,2.5,T,LU,,,,O,999,52,,NE,11,4,18,5625,WG,MN1
NE1104185625WGMN1,WG,758,Bentazon,F,0.384,0.3,T,LU,,Q,E,O,999,52,,NE,11,4,18,5625,WG,MN1
NE1104185625WGMN1,WG,AED,Hydroxy atrazine,R,64.5,2,T,LU,,,,O,999,52,,NE,11,4,18,5625,WG,MN1
NE1104185625WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,55.3,10,T,LU,,,,O,999,52,,NE,11,4,18,5625,WG,MN1
NE1104185625WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,53.7,12.5,T,LU,,,,O,999,52,,NE,11,4,18,5625,WG,MN1
NE1104185625WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,47.4,3,T,LU,,,,O,999,52,,NE,11,4,18,5625,WG,MN1
NE1104185625WGMN1,WG,964,Desethyl atrazine,R,33.7,10,T,LU,,Q,,O,999,7,,NE,11,4,18,5625,WG,MN1
NE1104185625WGMN1,WG,784,Desethyl-desisopropyl atrazine,R,24.5,15,T,LU,,Q,,O,999,52,,NE,11,4,18,5625,WG,MN1
NE1104185625WGMN1,WG,283,Metolachlor,A,23.8,15,T,LU,,Q,,O,999,7,,NE,11,4,18,5625,WG,MN1
NE1104185625WGMN1,WG,26,"2,4-D",G,5.48,2.5,T,LU,,Q,,O,999,52,,NE,11,4,18,5625,WG,MN1
NE1104185625WGMN1,WG,ACD,Imazethapyr,J,2.61,2,T,LU,,Q,,O,999,52,,NE,11,4,18,5625,WG,MN1
NE1104185625WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,186,3,T,LU,,,,O,999,52,,NE,11,4,18,5625,WG,MN1
NE1104185625WGMN1,WG,785,Desisopropyl atrazine,R,94.8,50,T,LU,,Q,,O,999,7,,NE,11,4,18,5625,WG,MN1
NE1104185627WGMN1,WG,807,Acetochlor,A,15.8,10,T,LU,,Q,,O,999,7,,NE,11,4,18,5627,WG,MN1
NE1104185627WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,13.4,3,T,LU,,,,O,999,52,,NE,11,4,18,5627,WG,MN1
NE1104185627WGMN1,WG,305,Atrazine,R,123,10,T,LU,,,,O,999,7,,NE,11,4,18,5627,WG,MN1
NE1104185627WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,90,9,T,LU,,,,O,999,52,,NE,11,4,18,5627,WG,MN1
NE1104185627WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,59.3,10,T,LU,,,,O,999,52,,NE,11,4,18,5627,WG,MN1
NE1104185627WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,50.8,3,T,LU,,,,O,999,52,,NE,11,4,18,5627,WG,MN1
NE1104185627WGMN1,WG,AED,Hydroxy atrazine,R,46.3,2,T,LU,,,,O,999,52,,NE,11,4,18,5627,WG,MN1
NE1104185627WGMN1,WG,283,Metolachlor,A,39.2,15,T,LU,,Q,,O,999,7,,NE,11,4,18,5627,WG,MN1
NE1104185627WGMN1,WG,26,"2,4-D",G,33.1,2.5,T,LU,,,,O,999,52,,NE,11,4,18,5627,WG,MN1
NE1104185633WGMN1,WG,26,"2,4-D",G,14,2.5,T,LU,,,,O,999,52,,NE,11,4,18,5633,WG,MN1
NE1104185633WGMN1,WG,ACD,Imazethapyr,J,2.55,2,T,LU,,Q,,O,999,52,,NE,11,4,18,5633,WG,MN1
NE1104185633WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,106,3,T,LU,,,,O,999,52,,NE,11,4,18,5633,WG,MN1
NE1104185633WGMN1,WG,305,Atrazine,R,95.1,10,T,LU,,,,O,999,7,,NE,11,4,18,5633,WG,MN1
NE1104185633WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,88.5,9,T,LU,,,,O,999,52,,NE,11,4,18,5633,WG,MN1
NE1104185633WGMN1,WG,AED,Hydroxy atrazine,R,54.4,2,T,LU,,,,O,999,52,,NE,11,4,18,5633,WG,MN1
NE1104185633WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,52.6,10,T,LU,,,,O,999,52,,NE,11,4,18,5633,WG,MN1
NE1104185633WGMN1,WG,ACB,Imazapyr,J,44.6,2.5,T,LU,,,,O,999,52,,NE,11,4,18,5633,WG,MN1
NE1104185633WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,32,3,T,LU,,,,O,999,52,,NE,11,4,18,5633,WG,MN1
NE1104185633WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,30.4,12.5,T,LU,,Q,,O,999,52,,NE,11,4,18,5633,WG,MN1
NE1104185633WGMN1,WG,964,Desethyl atrazine,R,30.3,10,T,LU,,Q,,O,999,7,,NE,11,4,18,5633,WG,MN1
NE1104185633WGMN1,WG,283,Metolachlor,A,26.5,15,T,LU,,Q,,O,999,7,,NE,11,4,18,5633,WG,MN1
NE1104185634WGMN1,WG,283,Metolachlor,A,19.6,15,T,LU,,Q,,O,999,7,,NE,11,4,18,5634,WG,MN1
NE1104185634WGMN1,WG,ACD,Imazethapyr,J,2.48,2,T,LU,,Q,,O,999,52,,NE,11,4,18,5634,WG,MN1
NE1104185634WGMN1,WG,758,Bentazon,F,0.488,0.3,T,LU,,Q,E,O,999,52,,NE,11,4,18,5634,WG,MN1
NE1104185634WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,210,3,T,LU,,,,O,999,52,,NE,11,4,18,5634,WG,MN1
NE1104185634WGMN1,WG,ACB,Imazapyr,J,95,2.5,T,LU,,,,O,999,52,,NE,11,4,18,5634,WG,MN1
NE1104185634WGMN1,WG,785,Desisopropyl atrazine,R,93.3,50,T,LU,,Q,,O,999,7,,NE,11,4,18,5634,WG,MN1
NE1104185634WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,81.3,9,T,LU,,,,O,999,52,,NE,11,4,18,5634,WG,MN1
NE1104185634WGMN1,WG,305,Atrazine,R,73,10,T,LU,,,,O,999,7,,NE,11,4,18,5634,WG,MN1
NE1104185634WGMN1,WG,AED,Hydroxy atrazine,R,70.9,2,T,LU,,,,O,999,52,,NE,11,4,18,5634,WG,MN1
NE1104185634WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,57.5,3,T,LU,,,,O,999,52,,NE,11,4,18,5634,WG,MN1
NE1104185634WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,55.7,12.5,T,LU,,,,O,999,52,,NE,11,4,18,5634,WG,MN1
NE1104185634WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,50.6,10,T,LU,,,,O,999,52,,NE,11,4,18,5634,WG,MN1
NE1104185634WGMN1,WG,964,Desethyl atrazine,R,31.5,10,T,LU,,Q,,O,999,7,,NE,11,4,18,5634,WG,MN1
NE1104185636WGMN1,WG,305,Atrazine,R,122,10,T,LU,,,,O,999,7,,NE,11,4,18,5636,WG,MN1
NE1104185636WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,94.2,9,T,LU,,,,O,999,52,,NE,11,4,18,5636,WG,MN1
NE1104185636WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,61.6,10,T,LU,,,,O,999,52,,NE,11,4,18,5636,WG,MN1
NE1104185636WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,52.9,3,T,LU,,,,O,999,52,,NE,11,4,18,5636,WG,MN1
NE1104185636WGMN1,WG,AED,Hydroxy atrazine,R,45.9,2,T,LU,,,,O,999,52,,NE,11,4,18,5636,WG,MN1
NE1104185636WGMN1,WG,283,Metolachlor,A,37.2,15,T,LU,,Q,,O,999,7,,NE,11,4,18,5636,WG,MN1
NE1104185636WGMN1,WG,26,"2,4-D",G,28.1,2.5,T,LU,,,,O,999,52,,NE,11,4,18,5636,WG,MN1
NE1104185636WGMN1,WG,964,Desethyl atrazine,R,24.9,10,T,LU,,Q,,O,999,7,,NE,11,4,18,5636,WG,MN1
NE1104185636WGMN1,WG,807,Acetochlor,A,17.2,10,T,LU,,Q,,O,999,7,,NE,11,4,18,5636,WG,MN1
NE1104185636WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,12.4,3,T,LU,,,,O,999,52,,NE,11,4,18,5636,WG,MN1
NE1104185637WGMN1,WG,26,"2,4-D",G,4.32,2.5,T,LU,,Q,,O,999,52,,NE,11,4,18,5637,WG,MN1
NE1104185637WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,185,3,T,LU,,,,O,999,52,,NE,11,4,18,5637,WG,MN1
NE1104185637WGMN1,WG,785,Desisopropyl atrazine,R,92.7,50,T,LU,,Q,,O,999,7,,NE,11,4,18,5637,WG,MN1
NE1104185637WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,84.3,9,T,LU,,,,O,999,52,,NE,11,4,18,5637,WG,MN1
NE1104185637WGMN1,WG,305,Atrazine,R,84.1,10,T,LU,,,,O,999,7,,NE,11,4,18,5637,WG,MN1
NE1104185637WGMN1,WG,AED,Hydroxy atrazine,R,64.7,2,T,LU,,,,O,999,52,,NE,11,4,18,5637,WG,MN1
NE1104185637WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,53.3,10,T,LU,,,,O,999,52,,NE,11,4,18,5637,WG,MN1
NE1104185637WGMN1,WG,ACB,Imazapyr,J,51.7,2.5,T,LU,,,,O,999,52,,NE,11,4,18,5637,WG,MN1
NE1104185637WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,51.2,12.5,T,LU,,,,O,999,52,,NE,11,4,18,5637,WG,MN1
NE1104185637WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,51,3,T,LU,,,,O,999,52,,NE,11,4,18,5637,WG,MN1
NE1104185637WGMN1,WG,964,Desethyl atrazine,R,33.2,10,T,LU,,Q,,O,999,7,,NE,11,4,18,5637,WG,MN1
NE1104185637WGMN1,WG,784,Desethyl-desisopropyl atrazine,R,23.5,15,T,LU,,Q,,O,999,52,,NE,11,4,18,5637,WG,MN1
NE1104185640WGMN1,WG,784,Desethyl-desisopropyl atrazine,R,27.5,15,T,LU,,Q,,O,999,52,,NE,11,4,18,5640,WG,MN1
NE1104185640WGMN1,WG,283,Metolachlor,A,17.8,15,T,LU,,Q,,O,999,7,,NE,11,4,18,5640,WG,MN1
NE1104185640WGMN1,WG,ACD,Imazethapyr,J,2.08,2,T,LU,,Q,,O,999,52,,NE,11,4,18,5640,WG,MN1
NE1104185640WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,186,3,T,LU,,,,O,999,52,,NE,11,4,18,5640,WG,MN1
NE1104185640WGMN1,WG,785,Desisopropyl atrazine,R,94,50,T,LU,,Q,,O,999,7,,NE,11,4,18,5640,WG,MN1
NE1104185640WGMN1,WG,ACB,Imazapyr,J,83.5,2.5,T,LU,,,,O,999,52,,NE,11,4,18,5640,WG,MN1
NE1104185640WGMN1,WG,305,Atrazine,R,71.4,10,T,LU,,,,O,999,7,,NE,11,4,18,5640,WG,MN1
NE1104185640WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,69.3,9,T,LU,,,,O,999,52,,NE,11,4,18,5640,WG,MN1
NE1104185640WGMN1,WG,AED,Hydroxy atrazine,R,59.4,2,T,LU,,,,O,999,52,,NE,11,4,18,5640,WG,MN1
NE1104185640WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,53.5,3,T,LU,,,,O,999,52,,NE,11,4,18,5640,WG,MN1
NE1104185640WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,46.3,10,T,LU,,,,O,999,52,,NE,11,4,18,5640,WG,MN1
NE1104185640WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,45.8,12.5,T,LU,,,,O,999,52,,NE,11,4,18,5640,WG,MN1
NE1104185642WGMT1,WG,964,Desethyl atrazine,R,25,0.43,T,LU,,,,O,811,52,,NE,11,4,18,5642,WG,MT1
NE1104185642WGMT1,WG,305,Atrazine,R,11,0.66,T,LU,,,,O,811,52,,NE,11,4,18,5642,WG,MT1
NE1104185642WGMT1,WG,ACH,Metolachlor oxanilic acid (OA),A,5.328,3.2,T,LU,,Q,,O,811,52,,NE,11,4,18,5642,WG,MT1
NE1104185642WGMT1,WG,785,Desisopropyl atrazine,R,5.162,3.1,T,LU,,Q,,O,811,52,,NE,11,4,18,5642,WG,MT1
NE1104185642WGMT1,WG,ABQ,Alachlor oxanilic acid (OA),A,4.5,0.61,T,LU,,,,O,811,52,,NE,11,4,18,5642,WG,MT1
NE1104185642WGMT1,WG,758,Bentazon,F,0.66,0.18,T,LU,,,,O,811,52,,NE,11,4,18,5642,WG,MT1
NE1104185642WGMT1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,94,0.36,T,LU,,,,O,811,52,,NE,11,4,18,5642,WG,MT1
NE1104195617WGMN1,WG,305,Atrazine,R,120,10,T,LU,,,,O,999,7,,NE,11,4,19,5617,WG,MN1
NE1104195617WGMN1,WG,785,Desisopropyl atrazine,R,105,50,T,LU,,Q,,O,999,7,,NE,11,4,19,5617,WG,MN1
NE1104195617WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,95.1,9,T,LU,,,,O,999,52,,NE,11,4,19,5617,WG,MN1
NE1104195617WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,59.6,10,T,LU,,,,O,999,52,,NE,11,4,19,5617,WG,MN1
NE1104195617WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,57.9,3,T,LU,,,,O,999,52,,NE,11,4,19,5617,WG,MN1
NE1104195617WGMN1,WG,AED,Hydroxy atrazine,R,51.9,2,T,LU,,,,O,999,52,,NE,11,4,19,5617,WG,MN1
NE1104195617WGMN1,WG,283,Metolachlor,A,40.6,15,T,LU,,Q,,O,999,7,,NE,11,4,19,5617,WG,MN1
NE1104195617WGMN1,WG,964,Desethyl atrazine,R,36.8,10,T,LU,,Q,,O,999,7,,NE,11,4,19,5617,WG,MN1
NE1104195617WGMN1,WG,26,"2,4-D",G,31.9,2.5,T,LU,,,,O,999,52,,NE,11,4,19,5617,WG,MN1
NE1104195617WGMN1,WG,807,Acetochlor,A,15.9,10,T,LU,,Q,,O,999,7,,NE,11,4,19,5617,WG,MN1
NE1104195618WGMN1,WG,784,Desethyl-desisopropyl atrazine,R,22.5,15,T,LU,,Q,,O,999,52,,NE,11,4,19,5618,WG,MN1
NE1104195618WGMN1,WG,26,"2,4-D",G,3.32,2.5,T,LU,,Q,,O,999,52,,NE,11,4,19,5618,WG,MN1
NE1104195618WGMN1,WG,758,Bentazon,F,0.528,0.3,T,LU,,Q,E,O,999,52,,NE,11,4,19,5618,WG,MN1
NE1104195618WGMN1,WG,ACG,Metolachlor ethanesulfonic acid (ESA),A,207,3,T,LU,,,,O,999,52,,NE,11,4,19,5618,WG,MN1
NE1104195618WGMN1,WG,785,Desisopropyl atrazine,R,93.8,50,T,LU,,Q,,O,999,7,,NE,11,4,19,5618,WG,MN1
NE1104195618WGMN1,WG,305,Atrazine,R,89.5,10,T,LU,,,,O,999,7,,NE,11,4,19,5618,WG,MN1
NE1104195618WGMN1,WG,ABN,Acetochlor ethanesulfonic acid (ESA),A,76.2,9,T,LU,,,,O,999,52,,NE,11,4,19,5618,WG,MN1
NE1104195618WGMN1,WG,AED,Hydroxy atrazine,R,60.8,2,T,LU,,,,O,999,52,,NE,11,4,19,5618,WG,MN1
NE1104195618WGMN1,WG,ABP,Alachlor ethanesulfonic acid (ESA),A,60.3,12.5,T,LU,,,,O,999,52,,NE,11,4,19,5618,WG,MN1
NE1104195618WGMN1,WG,ACH,Metolachlor oxanilic acid (OA),A,54.9,3,T,LU,,,,O,999,52,,NE,11,4,19,5618,WG,MN1
NE1104195618WGMN1,WG,ABO,Acetochlor oxanilic acid (OA),A,51,10,T,LU,,,,O,999,52,,NE,11,4,19,5618,WG,MN1
NE1104195618WGMN1,WG,964,Desethyl atrazine,R,34.2,10,T,LU,,Q,,O,999,7,,NE,11,4,19,5618,WG,MN1
